timestamp,scenario,road1_visibility,road1_friction,road1_capacity,road1_queue,road2_visibility,road2_friction,road2_capacity,road2_queue,shovel_queue,crusher_queue,bottleneck_score_shovel,bottleneck_score_crusher,shaping_active,shovel_delay_s,truck1_speed,truck1_pos,truck1_state,truck1_v_safe,truck1_v_command,truck1_is_loaded,tonnes_hauled
164.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
165.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
166.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
167.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
168.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
169.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
170.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
171.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
172.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
173.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
174.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
175.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
176.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
177.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
178.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
179.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
180.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
181.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
182.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
183.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
184.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
185.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
186.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
187.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
188.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
189.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
190.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
191.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
192.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
193.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
194.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
195.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
196.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
197.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
198.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
199.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
200.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
201.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
202.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
203.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
204.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
205.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
206.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
207.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
208.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
209.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
210.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
211.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
212.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
213.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
214.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
215.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
216.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
217.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
218.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
219.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
220.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
221.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
222.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
223.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
224.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
225.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
226.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
227.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
228.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
229.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
230.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
231.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
232.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
233.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
234.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
235.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
236.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
237.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
238.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,4,0,6.00,3.33,0,240.0,0.00,0.00,queued,0.00,0.00,0,0.0
239.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,0.61,0.61,traveling,6.76,6.76,1,0.0
240.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,1.23,1.84,traveling,6.76,6.76,1,0.0
241.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,1.84,3.69,traveling,6.76,6.76,1,0.0
242.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,2.46,6.15,traveling,6.76,6.76,1,0.0
243.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,3.07,9.22,traveling,6.76,6.76,1,0.0
244.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,3.69,12.91,traveling,6.76,6.76,1,0.0
245.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,4.30,17.21,traveling,6.76,6.76,1,0.0
246.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,4.91,22.12,traveling,6.76,6.76,1,0.0
247.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,5.53,27.65,traveling,6.76,6.76,1,0.0
248.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.14,33.79,traveling,6.76,6.76,1,0.0
249.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.75,40.54,traveling,6.76,6.76,1,0.0
250.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,47.29,traveling,6.76,6.76,1,0.0
251.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,54.05,traveling,6.76,6.76,1,0.0
252.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,60.81,traveling,6.76,6.76,1,0.0
253.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,67.56,traveling,6.76,6.76,1,0.0
254.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,74.32,traveling,6.76,6.76,1,0.0
255.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,81.08,traveling,6.76,6.76,1,0.0
256.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,87.83,traveling,6.76,6.76,1,0.0
257.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,94.59,traveling,6.76,6.76,1,0.0
258.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,101.35,traveling,6.76,6.76,1,0.0
259.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,108.10,traveling,6.76,6.76,1,0.0
260.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,114.86,traveling,6.76,6.76,1,0.0
261.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,121.62,traveling,6.76,6.76,1,0.0
262.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,128.38,traveling,6.76,6.76,1,0.0
263.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,135.13,traveling,6.76,6.76,1,0.0
264.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,141.89,traveling,6.76,6.76,1,0.0
265.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,148.65,traveling,6.76,6.76,1,0.0
266.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,155.40,traveling,6.76,6.76,1,0.0
267.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,162.16,traveling,6.76,6.76,1,0.0
268.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,168.92,traveling,6.76,6.76,1,0.0
269.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,175.67,traveling,6.76,6.76,1,0.0
270.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,182.43,traveling,6.76,6.76,1,0.0
271.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,189.19,traveling,6.76,6.76,1,0.0
272.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,195.94,traveling,6.76,6.76,1,0.0
273.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,202.70,traveling,6.76,6.76,1,0.0
274.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,209.46,traveling,6.76,6.76,1,0.0
275.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,216.22,traveling,6.76,6.76,1,0.0
276.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,222.97,traveling,6.76,6.76,1,0.0
277.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,229.73,traveling,6.76,6.76,1,0.0
278.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,236.49,traveling,6.76,6.76,1,0.0
279.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,243.24,traveling,6.76,6.76,1,0.0
280.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,250.00,traveling,6.76,6.76,1,0.0
281.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,256.76,traveling,6.76,6.76,1,0.0
282.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,263.51,traveling,6.76,6.76,1,0.0
283.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,270.27,traveling,6.76,6.76,1,0.0
284.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,277.03,traveling,6.76,6.76,1,0.0
285.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,283.78,traveling,6.76,6.76,1,0.0
286.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,290.54,traveling,6.76,6.76,1,0.0
287.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,297.30,traveling,6.76,6.76,1,0.0
288.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,304.06,traveling,6.76,6.76,1,0.0
289.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,310.81,traveling,6.76,6.76,1,0.0
290.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,317.57,traveling,6.76,6.76,1,0.0
291.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,324.33,traveling,6.76,6.76,1,0.0
292.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,331.08,traveling,6.76,6.76,1,0.0
293.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,337.84,traveling,6.76,6.76,1,0.0
294.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,344.60,traveling,6.76,6.76,1,0.0
295.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,351.35,traveling,6.76,6.76,1,0.0
296.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,358.11,traveling,6.76,6.76,1,0.0
297.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,364.87,traveling,6.76,6.76,1,0.0
298.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,371.62,traveling,6.76,6.76,1,0.0
299.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,378.38,traveling,6.76,6.76,1,0.0
300.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,385.14,traveling,6.76,6.76,1,0.0
301.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,391.90,traveling,6.76,6.76,1,0.0
302.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,398.65,traveling,6.76,6.76,1,0.0
303.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,405.41,traveling,6.76,6.76,1,0.0
304.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,412.17,traveling,6.76,6.76,1,0.0
305.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,418.92,traveling,6.76,6.76,1,0.0
306.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,425.68,traveling,6.76,6.76,1,0.0
307.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,432.44,traveling,6.76,6.76,1,0.0
308.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,439.19,traveling,6.76,6.76,1,0.0
309.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,445.95,traveling,6.76,6.76,1,0.0
310.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,452.71,traveling,6.76,6.76,1,0.0
311.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,459.46,traveling,6.76,6.76,1,0.0
312.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,466.22,traveling,6.76,6.76,1,0.0
313.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,472.98,traveling,6.76,6.76,1,0.0
314.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,479.74,traveling,6.76,6.76,1,0.0
315.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,486.49,traveling,6.76,6.76,1,0.0
316.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,493.25,traveling,6.76,6.76,1,0.0
317.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,6.76,0.00,traveling,6.76,6.76,1,0.0
318.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,5.78,5.78,traveling,5.78,5.78,1,0.0
319.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,5.78,11.57,traveling,5.78,5.78,1,0.0
320.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,5.78,17.35,traveling,5.78,5.78,1,0.0
321.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,5.78,23.14,traveling,5.78,5.78,1,0.0
322.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,5.78,28.92,traveling,5.78,5.78,1,0.0
323.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,5.78,34.71,traveling,5.78,5.78,1,0.0
324.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,5.78,40.49,traveling,5.78,5.78,1,0.0
325.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,5.78,46.27,traveling,5.78,5.78,1,0.0
326.0,fog_recovery,15.00,0.25,1569.35,0,15.00,0.25,1343.46,0,3,0,5.00,3.33,0,240.0,5.78,52.06,traveling,5.78,5.78,1,0.0
